x-axis,SDA1,SCL1
-61.74446E-06,+3.92155161286E+00,+3.99298541336E+00
-61.69946E-06,+3.96197608113E+00,+3.95072346926E+00
-61.65446E-06,+3.93164580540E+00,+3.95072346926E+00
-61.60946E-06,+3.92155307674E+00,+3.91901403449E+00
-61.56446E-06,+3.96197608113E+00,+3.90846356571E+00
-61.51946E-06,+3.96197608113E+00,+3.91901301421E+00
-61.47446E-06,+3.93164385356E+00,+3.90846458599E+00
-61.42946E-06,+3.92155502858E+00,+3.95072346926E+00
-61.38446E-06,+3.96197608113E+00,+3.95072346926E+00
-61.33946E-06,+3.96197608113E+00,+3.95072346926E+00
-61.29446E-06,+3.96197608113E+00,+3.91901046350E+00
-61.24946E-06,+3.96197608113E+00,+3.90846713670E+00
-61.20446E-06,+3.99231123647E+00,+3.95072346926E+00
-61.15946E-06,+4.03272984922E+00,+3.95072346926E+00
-61.11446E-06,+3.97205758670E+00,+3.95072346926E+00
-61.06946E-06,+3.89122231305E+00,+3.98243902571E+00
-61.02446E-06,+3.92155942022E+00,+3.99297725112E+00
-60.97946E-06,+3.96197608113E+00,+3.91900689252E+00
-60.93445E-06,+3.96197608113E+00,+3.90847070768E+00
-60.88945E-06,+3.99231465219E+00,+3.95072346926E+00
-60.84445E-06,+3.97205173118E+00,+3.91900536210E+00
-60.79945E-06,+3.92156186003E+00,+3.87675362080E+00
-60.75445E-06,+3.96197608113E+00,+3.90847274824E+00
-60.70945E-06,+3.96197608113E+00,+3.95072346926E+00
-60.66445E-06,+3.93163507027E+00,+3.95072346926E+00
-60.61945E-06,+3.95190531069E+00,+3.95072346926E+00
-60.57445E-06,+3.97204587566E+00,+3.95072346926E+00
-60.52945E-06,+3.92156478779E+00,+3.95072346926E+00
-60.48445E-06,+3.96197608113E+00,+3.95072346926E+00
-60.43945E-06,+3.96197608113E+00,+3.98244616768E+00
-60.39445E-06,+3.96197608113E+00,+3.96124690059E+00
-60.34945E-06,+3.93163165455E+00,+3.87675362080E+00
-60.30445E-06,+3.92156722759E+00,+3.90847784965E+00
-60.25945E-06,+3.96197608113E+00,+3.95072346926E+00
-60.21445E-06,+3.96197608113E+00,+3.95072346926E+00
-60.16945E-06,+3.96197608113E+00,+3.95072346926E+00
-60.12445E-06,+3.96197608113E+00,+3.95072346926E+00
-60.07945E-06,+3.96197608113E+00,+3.95072346926E+00
-60.03445E-06,+3.96197608113E+00,+3.91899617957E+00
-59.98945E-06,+3.96197608113E+00,+3.94020922045E+00
-59.94445E-06,+3.96197608113E+00,+3.99296500775E+00
-59.89945E-06,+3.96197608113E+00,+3.95072346926E+00
-59.85445E-06,+3.96197608113E+00,+3.95072346926E+00
-59.80945E-06,+3.99232636324E+00,+3.95072346926E+00
-59.76445E-06,+4.00237907915E+00,+3.95072346926E+00
-59.71945E-06,+3.96197608113E+00,+3.95072346926E+00
-59.67445E-06,+3.96197608113E+00,+3.91899209845E+00
-59.62945E-06,+3.96197608113E+00,+3.90848550175E+00
-59.58445E-06,+3.96197608113E+00,+3.95072346926E+00
-59.53945E-06,+3.96197608113E+00,+3.95072346926E+00
-59.49444E-06,+3.93162238330E+00,+3.98245688063E+00
-59.44944E-06,+3.95193068463E+00,+3.99295939620E+00
-59.40444E-06,+4.00237517547E+00,+3.91898903761E+00
-59.35944E-06,+3.93162091942E+00,+3.90848856259E+00
-59.31444E-06,+3.92157796272E+00,+3.98245892119E+00
-59.26944E-06,+3.96197608113E+00,+3.96122139357E+00
-59.22444E-06,+3.96197608113E+00,+3.90849009301E+00
-59.17944E-06,+3.96197608113E+00,+3.91898648691E+00
-59.13444E-06,+3.96197608113E+00,+3.87675362080E+00
-59.08944E-06,+3.93161799166E+00,+3.90849162344E+00
-59.04444E-06,+3.92158089048E+00,+3.98246198203E+00
-58.99944E-06,+3.96197608113E+00,+3.99295429480E+00
-58.95444E-06,+3.93161652778E+00,+3.95072346926E+00
-58.90944E-06,+3.95194239568E+00,+3.95072346926E+00
-58.86444E-06,+4.00236931994E+00,+3.98246402259E+00
-58.81944E-06,+3.96197608113E+00,+3.96121119076E+00
-58.77444E-06,+3.93161457594E+00,+3.87675362080E+00
-58.72944E-06,+3.92158430620E+00,+3.90849570456E+00
-58.68444E-06,+3.99233856225E+00,+3.95072346926E+00
-58.63944E-06,+4.00236688014E+00,+3.91898036522E+00
-58.59444E-06,+3.93161262409E+00,+3.90849723498E+00
-58.54944E-06,+3.92158625805E+00,+3.91897934494E+00
-58.50444E-06,+3.96197608113E+00,+3.90849825526E+00
-58.45944E-06,+3.99234100205E+00,+3.95072346926E+00
-58.41444E-06,+4.00236444034E+00,+3.95072346926E+00
-58.36944E-06,+3.96197608113E+00,+3.91897730438E+00
-58.32444E-06,+3.93160969633E+00,+3.87675362080E+00
-58.27944E-06,+3.89122231305E+00,+3.87675362080E+00
-58.23444E-06,+3.92158967377E+00,+3.90850131610E+00
-58.18944E-06,+3.93160823245E+00,+3.95072346926E+00
-58.14444E-06,+3.92159064969E+00,+3.95072346926E+00
-58.09944E-06,+3.93160725653E+00,+3.95072346926E+00
-58.05443E-06,+3.92159162561E+00,+3.98247320512E+00
-58.00943E-06,+3.96197608113E+00,+3.96119282571E+00
-57.96443E-06,+3.99234636962E+00,+3.90850437695E+00
-57.91943E-06,+4.00235907277E+00,+3.95072346926E+00
-57.87443E-06,+3.96197608113E+00,+3.95072346926E+00
-57.82943E-06,+3.96197608113E+00,+3.91897118269E+00
-57.78443E-06,+3.96197608113E+00,+3.87675362080E+00
-57.73943E-06,+3.96197608113E+00,+3.87675362080E+00
-57.69443E-06,+3.96197608113E+00,+3.87675362080E+00
-57.64943E-06,+3.96197608113E+00,+3.90850794793E+00
-57.60443E-06,+3.96197608113E+00,+3.95072346926E+00
-57.55943E-06,+3.93160140101E+00,+3.95072346926E+00
-57.51443E-06,+3.92159748113E+00,+3.95072346926E+00
-57.46943E-06,+3.96197608113E+00,+3.95072346926E+00
-57.42443E-06,+3.96197608113E+00,+3.95072346926E+00
-57.37943E-06,+3.99235271310E+00,+3.95072346926E+00
-57.33443E-06,+3.97197560936E+00,+3.95072346926E+00
-57.28943E-06,+3.92159992094E+00,+3.95072346926E+00
-57.24443E-06,+3.96197608113E+00,+3.91896455087E+00
-57.19943E-06,+3.96197608113E+00,+3.90851304933E+00
-57.15443E-06,+3.96197608113E+00,+3.91896353059E+00
-57.10943E-06,+3.96197608113E+00,+3.94027451842E+00
-57.06443E-06,+3.96197608113E+00,+3.92941044086E+00
-57.01943E-06,+3.93159554548E+00,+3.86630671053E+00
-56.97443E-06,+3.89122231305E+00,+3.95072346926E+00
-56.92943E-06,+3.92160382462E+00,+3.95072346926E+00
-56.88443E-06,+3.96197608113E+00,+3.95072346926E+00
-56.83943E-06,+3.99235856863E+00,+3.95072346926E+00
-56.79443E-06,+4.03272984922E+00,+3.95072346926E+00
-56.74943E-06,+4.00234638580E+00,+3.95072346926E+00
-56.70443E-06,+3.96197608113E+00,+3.95072346926E+00
-56.65943E-06,+3.96197608113E+00,+3.95072346926E+00
-56.61442E-06,+3.96197608113E+00,+3.95072346926E+00
-56.56942E-06,+3.99236149639E+00,+3.91895689876E+00
-56.52442E-06,+4.00234394600E+00,+3.90852070144E+00
-56.47942E-06,+3.96197608113E+00,+3.95072346926E+00
-56.43442E-06,+3.96197608113E+00,+3.95072346926E+00
-56.38942E-06,+3.96197608113E+00,+3.91895485820E+00
-56.34442E-06,+3.93158822607E+00,+3.90852274200E+00
-56.29942E-06,+3.92161065606E+00,+3.95072346926E+00
-56.25442E-06,+3.93158725015E+00,+3.91895332778E+00
-56.20942E-06,+3.92161163199E+00,+3.90852427242E+00
-56.16442E-06,+3.96197608113E+00,+3.91895230750E+00
-56.11942E-06,+3.96197608113E+00,+3.90852529270E+00
-56.07442E-06,+3.96197608113E+00,+3.95072346926E+00
-56.02942E-06,+3.93158481035E+00,+3.95072346926E+00
-55.98442E-06,+3.92161407179E+00,+3.91895026694E+00
-55.93942E-06,+3.96197608113E+00,+3.90852733326E+00
-55.89442E-06,+3.96197608113E+00,+3.98249769186E+00
-55.84942E-06,+3.93158285851E+00,+3.99291858497E+00
-55.80442E-06,+3.92161602363E+00,+3.91894822638E+00
-55.75942E-06,+3.99237027968E+00,+3.87675362080E+00
-55.71442E-06,+4.00233516272E+00,+3.87675362080E+00
-55.66942E-06,+3.96197608113E+00,+3.90853039411E+00
-55.62442E-06,+3.96197608113E+00,+3.91894618581E+00
-55.57942E-06,+3.96197608113E+00,+3.87675362080E+00
-55.53442E-06,+3.96197608113E+00,+3.90853192453E+00
-55.48942E-06,+3.93157895483E+00,+3.91894465539E+00
-55.44442E-06,+3.92161992731E+00,+3.90853294481E+00
-55.39942E-06,+3.96197608113E+00,+3.95072346926E+00
-55.35442E-06,+3.96197608113E+00,+3.95072346926E+00
-55.30942E-06,+3.96197608113E+00,+3.95072346926E+00
-55.26442E-06,+3.96197608113E+00,+3.95072346926E+00
-55.21942E-06,+3.96197608113E+00,+3.95072346926E+00
-55.17441E-06,+3.96197608113E+00,+3.95072346926E+00
-55.12941E-06,+3.96197608113E+00,+3.95072346926E+00
-55.08441E-06,+3.96197608113E+00,+3.95072346926E+00
-55.03941E-06,+3.93157407522E+00,+3.91893955399E+00
-54.99441E-06,+3.92162480692E+00,+3.90853804621E+00
-54.94941E-06,+3.96197608113E+00,+3.98250840481E+00
-54.90441E-06,+3.96197608113E+00,+3.96112242633E+00
-54.85941E-06,+3.96197608113E+00,+3.90853957663E+00
-54.81441E-06,+3.96197608113E+00,+3.95072346926E+00
-54.76941E-06,+3.96197608113E+00,+3.91893649315E+00
-54.72441E-06,+3.96197608113E+00,+3.87675362080E+00
-54.67941E-06,+3.96197608113E+00,+3.90854161720E+00
-54.63441E-06,+3.93156968358E+00,+3.95072346926E+00
-54.58941E-06,+3.92162919856E+00,+3.91893445258E+00
-54.54441E-06,+3.99238345461E+00,+3.90854314762E+00
-54.49941E-06,+3.97191412635E+00,+3.91893343230E+00
-54.45441E-06,+3.92163066244E+00,+3.90854416790E+00
-54.40941E-06,+3.96197608113E+00,+3.95072346926E+00
-54.36441E-06,+3.96197608113E+00,+3.95072346926E+00
-54.31941E-06,+3.99238589441E+00,+3.95072346926E+00
-54.27441E-06,+4.00231954798E+00,+3.95072346926E+00
-54.22941E-06,+3.96197608113E+00,+3.91893037146E+00
-54.18441E-06,+3.96197608113E+00,+3.90854722874E+00
-54.13941E-06,+3.96197608113E+00,+3.95072346926E+00
-54.09441E-06,+3.99238833421E+00,+3.95072346926E+00
-54.04941E-06,+4.00231710818E+00,+3.95072346926E+00
-54.00441E-06,+3.96197608113E+00,+3.91892782076E+00
-53.95941E-06,+3.93156236417E+00,+3.90854977944E+00
-53.91441E-06,+3.89122231305E+00,+3.95072346926E+00
-53.86941E-06,+3.92163700593E+00,+3.95072346926E+00
-53.82441E-06,+3.96197608113E+00,+3.98252115832E+00
-53.77941E-06,+3.96197608113E+00,+3.99289511851E+00
-53.73441E-06,+3.96197608113E+00,+3.91892475992E+00
-53.68940E-06,+3.93155943641E+00,+3.90855284028E+00
-53.64440E-06,+3.92163944573E+00,+3.91892373964E+00
-53.59940E-06,+3.99239370177E+00,+3.87675362080E+00
-53.55440E-06,+4.03272984922E+00,+3.90855437071E+00
-53.50940E-06,+4.00231125266E+00,+3.91892220922E+00
-53.46440E-06,+3.96197608113E+00,+3.94035716117E+00
-53.41940E-06,+3.96197608113E+00,+3.99289103739E+00
-53.37440E-06,+3.93155602069E+00,+3.91892067879E+00
-53.32940E-06,+3.92164286145E+00,+3.90855692141E+00
-53.28440E-06,+3.96197608113E+00,+3.95072346926E+00
-53.23940E-06,+3.99239760546E+00,+3.95072346926E+00
-53.19440E-06,+4.00230783693E+00,+3.91891863823E+00
-53.14940E-06,+3.93155358089E+00,+3.87675362080E+00
-53.10440E-06,+3.92164530125E+00,+3.90855947211E+00
-53.05940E-06,+3.93155260497E+00,+3.95072346926E+00
-53.01440E-06,+3.92164627717E+00,+3.91891659767E+00
-52.96940E-06,+3.96197608113E+00,+3.90856100253E+00
-52.92440E-06,+3.96197608113E+00,+3.95072346926E+00
-52.87940E-06,+3.93155065313E+00,+3.95072346926E+00
-52.83440E-06,+3.92164822901E+00,+3.95072346926E+00
-52.78940E-06,+3.96197608113E+00,+3.95072346926E+00
-52.74440E-06,+3.96197608113E+00,+3.95072346926E+00
-52.69940E-06,+3.96197608113E+00,+3.95072346926E+00
-52.65440E-06,+3.93154821332E+00,+3.95072346926E+00
-52.60940E-06,+3.92165066882E+00,+3.95072346926E+00
-52.56440E-06,+3.96197608113E+00,+3.95072346926E+00
-52.51940E-06,+3.96197608113E+00,+3.95072346926E+00
-52.47440E-06,+3.96197608113E+00,+3.91891047599E+00
-52.42940E-06,+3.96197608113E+00,+3.87675362080E+00
-52.38440E-06,+3.96197608113E+00,+3.90856763436E+00
-52.33940E-06,+3.96197608113E+00,+3.95072346926E+00
-52.29440E-06,+3.96197608113E+00,+3.91890843542E+00
-52.24939E-06,+3.93154382168E+00,+3.87675362080E+00
-52.20439E-06,+3.95208780787E+00,+3.90856967492E+00
-52.15939E-06,+4.00229661385E+00,+3.91890690500E+00
-52.11439E-06,+3.99240980447E+00,+3.90857069520E+00
-52.06939E-06,+4.00229563792E+00,+3.91890588472E+00
-52.02439E-06,+3.96197608113E+00,+3.90857171548E+00
-51.97939E-06,+3.99241126835E+00,+3.88708625963E+00
-51.93439E-06,+4.00229417404E+00,+3.89824111722E+00
-51.88939E-06,+3.99241224427E+00,+3.92923444242E+00
-51.84439E-06,+4.00229319812E+00,+3.86642404282E+00
-51.79939E-06,+3.93153894208E+00,+3.95072346926E+00
-51.75439E-06,+3.89122231305E+00,+3.91890231374E+00
-51.70939E-06,+3.89122231305E+00,+3.90857528646E+00
-51.66439E-06,+3.92166091598E+00,+3.95072346926E+00
-51.61939E-06,+3.96197608113E+00,+3.91890078332E+00
-51.57439E-06,+3.96197608113E+00,+3.90857681688E+00
-51.52939E-06,+3.93153601431E+00,+3.95072346926E+00
-51.48439E-06,+3.92166286783E+00,+3.95072346926E+00
-51.43939E-06,+3.96197608113E+00,+3.91889874276E+00
-51.39439E-06,+3.96197608113E+00,+3.90857885744E+00
-51.34939E-06,+3.93153406247E+00,+3.91889772248E+00
-51.30439E-06,+3.92166481967E+00,+3.87675362080E+00
-51.25939E-06,+3.96197608113E+00,+3.90858038787E+00
-51.21439E-06,+3.96197608113E+00,+3.95072346926E+00
-51.16939E-06,+3.93153211063E+00,+3.95072346926E+00
-51.12439E-06,+3.95211122997E+00,+3.95072346926E+00
-51.07939E-06,+3.97183995637E+00,+3.95072346926E+00
-51.03439E-06,+3.89122231305E+00,+3.91889415149E+00
-50.98939E-06,+3.92166823539E+00,+3.90858344871E+00
-50.94439E-06,+3.96197608113E+00,+3.95072346926E+00
-50.89939E-06,+3.96197608113E+00,+3.91889262107E+00
-50.85439E-06,+3.96197608113E+00,+3.94041633746E+00
-50.80938E-06,+3.93152820695E+00,+3.96102958078E+00
-50.76438E-06,+3.92167067519E+00,+3.87675362080E+00
-50.71938E-06,+3.96197608113E+00,+3.94041939830E+00
-50.67438E-06,+3.93152674307E+00,+3.96102651994E+00
-50.62938E-06,+3.89122231305E+00,+3.87675362080E+00
-50.58438E-06,+3.92167262703E+00,+3.90858803997E+00
-50.53938E-06,+3.93152527919E+00,+3.91888853995E+00
-50.49438E-06,+3.89122231305E+00,+3.90858906025E+00
-50.44938E-06,+3.89122231305E+00,+3.95072346926E+00
-50.40438E-06,+3.92167457888E+00,+3.95072346926E+00
-50.35938E-06,+3.93152332734E+00,+3.95072346926E+00
-50.31438E-06,+3.89122231305E+00,+3.91888598925E+00
-50.26938E-06,+3.89122231305E+00,+3.87675362080E+00
-50.22438E-06,+3.92167653072E+00,+3.90859212109E+00
-50.17938E-06,+3.96197608113E+00,+3.91888445883E+00
-50.13438E-06,+3.96197608113E+00,+3.90859314138E+00
-50.08938E-06,+3.93152039958E+00,+3.91888343854E+00
-50.04438E-06,+3.92167848256E+00,+3.90859416166E+00
-49.99938E-06,+3.96197608113E+00,+3.88704136727E+00
-49.95438E-06,+3.96197608113E+00,+3.86646689462E+00
-49.90938E-06,+3.96197608113E+00,+3.95072346926E+00
-49.86438E-06,+3.96197608113E+00,+3.91888088784E+00
-49.81938E-06,+4.02289329976E+00,+3.90859671236E+00
-49.77438E-06,+4.04256542276E+00,+3.95072346926E+00
-49.72938E-06,+3.96197608113E+00,+3.91887935742E+00
-49.68438E-06,+3.96197608113E+00,+3.94044286476E+00
-49.63938E-06,+3.96197608113E+00,+4.02469331771E+00
-49.59438E-06,+3.93151503202E+00,+3.99284767545E+00
-49.54938E-06,+3.92168385012E+00,+3.95072346926E+00
-49.50438E-06,+3.93151405610E+00,+3.95072346926E+00
-49.45938E-06,+3.92168482604E+00,+3.95072346926E+00
-49.41438E-06,+3.96197608113E+00,+3.91887578644E+00
-49.36937E-06,+3.96197608113E+00,+3.90860181376E+00
-49.32437E-06,+3.96197608113E+00,+3.98257217236E+00
-49.27937E-06,+3.96197608113E+00,+3.99284410447E+00
-49.23437E-06,+3.93151112833E+00,+3.95072346926E+00
-49.18937E-06,+3.92168775381E+00,+3.95072346926E+00
-49.14437E-06,+3.99244200985E+00,+3.95072346926E+00
-49.09937E-06,+3.97179701586E+00,+3.91887221546E+00
-49.05437E-06,+3.92168921769E+00,+3.87675362080E+00
-49.00937E-06,+3.96197608113E+00,+3.90860589489E+00
-48.96437E-06,+3.93150820057E+00,+3.91887068503E+00
-48.91937E-06,+3.95215905009E+00,+3.90860691517E+00
-48.87437E-06,+4.00226099274E+00,+3.95072346926E+00
-48.82937E-06,+3.96197608113E+00,+3.95072346926E+00
-48.78437E-06,+3.96197608113E+00,+3.95072346926E+00
-48.73937E-06,+3.96197608113E+00,+3.95072346926E+00
-48.69437E-06,+3.96197608113E+00,+3.91886762419E+00
-48.64937E-06,+3.96197608113E+00,+3.87675362080E+00
-48.60437E-06,+3.96197608113E+00,+3.87675362080E+00
-48.55937E-06,+3.96197608113E+00,+3.84489624532E+00
-48.51437E-06,+3.96197608113E+00,+3.83464165798E+00
-48.46937E-06,+3.93150283301E+00,+3.90861201657E+00
-48.42437E-06,+3.92169604913E+00,+3.95072346926E+00
-48.37937E-06,+3.96197608113E+00,+3.91886405321E+00
-48.33437E-06,+3.96197608113E+00,+3.90861354699E+00
-48.28937E-06,+3.93150088117E+00,+3.91886303293E+00
-48.24437E-06,+3.89122231305E+00,+3.90861456727E+00
-48.19937E-06,+3.89122231305E+00,+3.95072346926E+00
-48.15437E-06,+3.92169897689E+00,+3.95072346926E+00
-48.10937E-06,+3.93149892932E+00,+3.95072346926E+00
-48.06437E-06,+3.89122231305E+00,+3.91886048223E+00
-48.01937E-06,+3.92170044078E+00,+3.94048061515E+00
-47.97437E-06,+3.93149746544E+00,+3.99282931040E+00
-47.92937E-06,+3.92170141670E+00,+3.98258798671E+00
-47.88436E-06,+3.99245567274E+00,+3.96096326253E+00
-47.83936E-06,+4.03272984922E+00,+3.90861915854E+00
-47.79436E-06,+3.97176871416E+00,+3.95072346926E+00
-47.74936E-06,+3.92170336854E+00,+3.91885691124E+00
-47.70436E-06,+3.99245762458E+00,+3.90862068896E+00
-47.65936E-06,+4.00224781781E+00,+3.95072346926E+00
-47.61436E-06,+3.96197608113E+00,+3.95072346926E+00
-47.56936E-06,+3.96197608113E+00,+3.91885487068E+00
-47.52436E-06,+3.96197608113E+00,+3.90862272952E+00
-47.47936E-06,+3.96197608113E+00,+3.95072346926E+00
-47.43436E-06,+3.96197608113E+00,+3.91885334026E+00
-47.38936E-06,+3.96197608113E+00,+3.90862425994E+00
-47.34436E-06,+3.96197608113E+00,+3.91885231998E+00
-47.29936E-06,+3.93149014604E+00,+3.94049693964E+00
-47.25436E-06,+3.92170873610E+00,+3.99282114815E+00
-47.20936E-06,+3.96197608113E+00,+3.95072346926E+00
-47.16436E-06,+3.96197608113E+00,+3.95072346926E+00
-47.11936E-06,+3.96197608113E+00,+3.95072346926E+00
-47.07436E-06,+3.96197608113E+00,+3.91884925914E+00
-47.02936E-06,+3.99246494399E+00,+3.90862834106E+00
-46.98436E-06,+4.00224049840E+00,+3.95072346926E+00
-46.93936E-06,+3.96197608113E+00,+3.95072346926E+00
-46.89436E-06,+3.96197608113E+00,+3.95072346926E+00
-46.84936E-06,+3.93148526643E+00,+3.91884670844E+00
-46.80436E-06,+3.89122231305E+00,+3.90863089177E+00
-46.75936E-06,+3.89122231305E+00,+3.91884568815E+00
-46.71436E-06,+3.92171459163E+00,+3.90863191205E+00
-46.66936E-06,+3.96197608113E+00,+3.91884466787E+00
-46.62436E-06,+3.96197608113E+00,+3.87675362080E+00
-46.57936E-06,+3.96197608113E+00,+3.90863344247E+00
-46.53436E-06,+3.96197608113E+00,+3.91884313745E+00
-46.48936E-06,+3.96197608113E+00,+3.90863446275E+00
-46.44435E-06,+3.96197608113E+00,+3.95072346926E+00
-46.39935E-06,+3.96197608113E+00,+3.95072346926E+00
-46.35435E-06,+3.96197608113E+00,+3.95072346926E+00
-46.30935E-06,+3.93147941091E+00,+3.95072346926E+00
-46.26435E-06,+3.92171947123E+00,+3.91884007661E+00
-46.21935E-06,+3.96197608113E+00,+3.90863752359E+00
-46.17435E-06,+3.93147794703E+00,+3.91883905633E+00
-46.12935E-06,+3.92172093511E+00,+3.87675362080E+00
-46.08435E-06,+3.99247519116E+00,+3.90863905401E+00
-46.03935E-06,+4.00223025123E+00,+3.91883752591E+00
-45.99435E-06,+3.99247616708E+00,+3.90864007429E+00
-45.94935E-06,+4.00222927531E+00,+3.95072346926E+00
-45.90435E-06,+3.93147501927E+00,+3.95072346926E+00
-45.85935E-06,+3.92172386287E+00,+3.91883548535E+00
-45.81435E-06,+3.96197608113E+00,+3.90864211485E+00
-45.76935E-06,+3.96197608113E+00,+3.98261247345E+00
-45.72435E-06,+3.96197608113E+00,+3.99280380338E+00
-45.67935E-06,+3.96197608113E+00,+3.95072346926E+00
-45.63435E-06,+3.96197608113E+00,+3.98261400387E+00
-45.58935E-06,+3.99248055872E+00,+3.92902018345E+00
-45.54435E-06,+4.00222488367E+00,+3.86656688214E+00
-45.49935E-06,+3.96197608113E+00,+3.95072346926E+00
-45.45435E-06,+3.93147013966E+00,+3.95072346926E+00
-45.40935E-06,+3.89122231305E+00,+3.95072346926E+00
-45.36435E-06,+3.89122231305E+00,+3.95072346926E+00
-45.31935E-06,+3.95223712375E+00,+3.91882936366E+00
-45.27435E-06,+4.00222195591E+00,+3.90864823654E+00
-45.22935E-06,+3.96197608113E+00,+3.95072346926E+00
-45.18435E-06,+3.96197608113E+00,+3.91882783324E+00
-45.13935E-06,+3.99248543833E+00,+3.90864976696E+00
-45.09435E-06,+4.00222000407E+00,+3.95072346926E+00
-45.04935E-06,+3.96197608113E+00,+3.95072346926E+00
-45.00434E-06,+3.96197608113E+00,+3.91882579268E+00
-44.95934E-06,+3.93146477210E+00,+3.87675362080E+00
-44.91434E-06,+3.89122231305E+00,+3.90865231766E+00
-44.86934E-06,+3.92173459800E+00,+3.95072346926E+00
-44.82434E-06,+3.93146330822E+00,+3.91882375212E+00
-44.77934E-06,+3.89122231305E+00,+3.87675362080E+00
-44.73434E-06,+3.98276355956E+00,+3.87675362080E+00
-44.68934E-06,+4.01194090691E+00,+3.90865486836E+00
-44.64434E-06,+3.89122231305E+00,+3.95072346926E+00
-44.59934E-06,+3.92173752576E+00,+3.98262573710E+00
-44.55434E-06,+3.96197608113E+00,+3.99279053973E+00
-44.50934E-06,+3.96197608113E+00,+3.95072346926E+00
-44.46434E-06,+3.96197608113E+00,+3.95072346926E+00
-44.41934E-06,+3.93145891657E+00,+3.95072346926E+00
-44.37434E-06,+3.95225761809E+00,+3.95072346926E+00
-44.32934E-06,+4.00221170874E+00,+3.95072346926E+00
-44.28434E-06,+3.96197608113E+00,+3.98262930808E+00
-44.23934E-06,+3.96197608113E+00,+3.99278696875E+00
-44.19434E-06,+3.93145647677E+00,+3.98263032836E+00
-44.14934E-06,+3.92174240537E+00,+3.96087857922E+00
-44.10434E-06,+3.96197608113E+00,+3.90866150019E+00
-44.05934E-06,+3.96197608113E+00,+3.88690669020E+00
-44.01434E-06,+3.96197608113E+00,+3.86660157168E+00
-43.96934E-06,+3.96197608113E+00,+3.91881405945E+00
-43.92434E-06,+3.96197608113E+00,+3.94057346070E+00
-43.87934E-06,+3.93145306105E+00,+3.96087245753E+00
-43.83434E-06,+3.92174582109E+00,+3.87675362080E+00
-43.78934E-06,+3.99250007714E+00,+3.87675362080E+00
-43.74434E-06,+4.00220536525E+00,+3.87675362080E+00
-43.69934E-06,+3.96197608113E+00,+3.94057856210E+00
-43.65434E-06,+3.96197608113E+00,+3.99278033692E+00
-43.60934E-06,+3.96197608113E+00,+3.91880997833E+00
-43.56433E-06,+3.96197608113E+00,+3.87675362080E+00
-43.51933E-06,+3.96197608113E+00,+3.87675362080E+00
-43.47433E-06,+3.93144866940E+00,+3.90866864216E+00
-43.42933E-06,+3.92175021273E+00,+3.91880793776E+00
-43.38433E-06,+3.96197608113E+00,+3.87675362080E+00
-43.33933E-06,+3.96197608113E+00,+3.87675362080E+00
-43.29433E-06,+3.96197608113E+00,+3.90867068272E+00
-43.24933E-06,+3.99250593266E+00,+3.91880589720E+00
-43.20433E-06,+4.03272984922E+00,+3.87675362080E+00
-43.15933E-06,+3.97166819432E+00,+3.84483502847E+00
-43.11433E-06,+3.92175362846E+00,+3.83470287482E+00
